trend,date,seasonal,observed
13.96919292237443,2010-12-02,2.759302198876879,19.045833333333334
13.979485159817353,2010-12-03,2.9141610614754687,20.954583333333332
13.983738584474885,2010-12-04,1.2904440627207985,21.294166666666666
13.981736301369864,2010-12-05,1.4379585972582007,20.784583333333334
13.980366438356164,2010-12-06,2.1764941634395716,22.703333333333333
13.97380365296804,2010-12-07,2.968912876154773,23.42375
13.97314611872146,2010-12-08,4.614760293726763,18.255416666666665
13.976106164383564,2010-12-09,4.6560374539305505,18.056250000000002
13.972928082191777,2010-12-10,1.336605087359742,15.504583333333334
13.972474885844749,2010-12-11,1.9191826834290318,16.925416666666667
13.970710045662102,2010-12-12,0.9231772574974934,14.5175
13.9705502283105,2010-12-13,2.1145715824999516,16.629583333333333
13.974176940639268,2010-12-14,4.787168377406934,21.27
13.973898401826485,2010-12-15,4.400501992571284,15.999583333333334
13.967576484018263,2010-12-16,3.1521464213512456,15.0475
13.969287671232877,2010-12-17,3.789309945191395,15.648333333333333
13.967881278538812,2010-12-18,3.4746917131162283,14.53875
13.968108447488582,2010-12-19,4.002692098724746,12.250416666666666
13.979705479452056,2010-12-20,5.795096593922305,13.69
13.983665525114153,2010-12-21,3.309922218219077,12.695833333333333
13.993534246575342,2010-12-22,3.6287451443008214,15.995416666666666
13.995507990867578,2010-12-23,3.3103907146332925,13.719583333333333
13.99163812785388,2010-12-24,3.9002035742974335,17.1575
13.994584474885844,2010-12-25,4.162128928772705,18.115
14.004139269406389,2010-12-26,4.184434420234275,13.879166666666668
14.013748858447485,2010-12-27,2.761362991812075,12.080416666666666
14.011341324200913,2010-12-28,2.917400114655961,16.312916666666666
14.016023972602738,2010-12-29,6.35344854924746,17.465833333333332
14.019976027397261,2010-12-30,5.135888017462871,17.87125
14.023222602739724,2010-12-31,5.636983048152336,26.115
14.03382305936073,2011-01-01,4.967670511305071,16.437083333333334
14.038050228310503,2011-01-02,4.083552668542415,15.271666666666667
14.04487899543379,2011-01-03,4.350975255764538,14.20125
14.051450913242011,2011-01-04,4.6276793308101,16.916666666666668
14.056430365296805,2011-01-05,4.695473303115936,17.268333333333334
14.056656392694062,2011-01-06,4.711570643001682,23.41
14.063832191780822,2011-01-07,5.028016632050289,26.034583333333334
14.065020547945208,2011-01-08,6.3238627352541465,22.085416666666664
14.055583333333331,2011-01-09,5.091137967072921,20.22625
14.053539954337904,2011-01-10,4.419676517004327,21.355833333333333
14.05277625570776,2011-01-11,6.450948324165567,22.25
14.043484018264838,2011-01-12,5.270227836806259,24.26625
14.040221461187212,2011-01-13,5.87987559526126,24.418333333333333
14.029406392694062,2011-01-14,5.610845842300733,20.159583333333334
14.032302511415526,2011-01-15,5.1113840117146365,21.089583333333334
14.03484132420091,2011-01-16,6.123401823442086,18.923333333333336
14.036468036529678,2011-01-17,5.68845007656984,16.610833333333336
14.048958904109588,2011-01-18,5.7035221120415835,15.985833333333334
14.05351598173516,2011-01-19,4.52384823807649,15.748750000000001
14.058083333333334,2011-01-20,5.285716982071825,21.792083333333334
14.05239726027397,2011-01-21,5.977361981774922,20.259166666666665
14.050280821917807,2011-01-22,5.32275412759674,21.258333333333333
14.053094748858447,2011-01-23,5.022655215579898,21.903333333333332
14.056261415525114,2011-01-24,5.665372418479341,15.966666666666667
14.056889269406389,2011-01-25,5.142571641926728,19.307083333333335
14.058880136986303,2011-01-26,4.336349442238654,16.999166666666667
14.059473744292234,2011-01-27,6.073374293539925,18.40458333333333
14.060839041095889,2011-01-28,6.01525378715474,16.02125
14.057941780821919,2011-01-29,5.680422569201824,21.689999999999998
14.061004566210046,2011-01-30,5.859589638920144,25.640833333333333
14.073990867579907,2011-01-31,6.206205719292952,27.792083333333334
14.084062785388126,2011-02-01,5.297672636804267,22.187916666666666
14.105945205479449,2011-02-02,4.995395071819389,22.54125
14.12515410958904,2011-02-03,5.378347624794936,20.03375
